src,rel,dst,src_label,dst_label,row_id
node:e9e99d97-0655-4e61-be0f-62fba5d1b996,"""Helper accidentally touched basket while descending from ladder, leading to near miss situation.""Reputation - 3. Significant impact on reputation with local/national media coverage and no negative effect on relationship with key stakeholders)",node:dbe61f22-9857-4aac-a2ab-28eb305a129f,"""BOX BASKET""","""HELPER""",709
node:dbe61f22-9857-4aac-a2ab-28eb305a129f,"""Helper used ladder to climb down from the tray of truck, leading to near miss situation.""Reputation - 3. Significant impact on reputation with local/national media coverage and no negative effect on relationship with key stakeholders)",node:37e80005-f90e-41b0-83ab-b68c4dec6725,"""HELPER""","""LADDER (PORTABLE STAIRS)""",710
node:e888d134-7bd4-4a74-b4e5-84180336146e,"The incident occurred while working with a stapler in Energy Tower III. The relationship strength is 5)(""entity""",node:bd7f56b5-e773-4c59-a728-1a8e04eb498f,"""RIGHT THUMB INJURY AT WORKPLACE""","<ENTITY_NAME=""OFFICE ADMIN RIGHT THUMB INJURY"">",711
node:512e8ca1-2b4c-4d32-9d5d-d27cc5ee06f9,"The eye and round slings were attached to the sides of U-shaped steel structure for lifting, but due to bending started using another sling in center as protective cover got damaged.",node:75fb0b95-3f84-46b7-bf61-0543c8fd9cc3,EYE & EYE ROUND SLINGES AND CRAWLER SLINGS,EQUIPMENT ATTACHED TO STEEL STRUCTURE,712
node:cb0707a4-d553-45d8-bfff-d37116d1e506,"Damage - 2.0 Severity Value in Risk Matrix, (3 - Possible) to occur likelihood value is 3.0 and the risk weight of loss potential for this case was 8.0.",node:07dad414-b83e-4a5a-889a-fd183a63119d,CRAWLER SLAB AND PROTECTIVE COVER OF CENTRAL SLING,WORKPLACE EVENTS AT LNG PLANT CONSTRUCTION SITE,713
node:978ff8c5-1983-4a90-9b03-b950c4ad8c6d,Milan Offices.,node:c562fb30-62a0-4580-b7ca-0fbac72638c9,"""NON-TECHIP OWNED - RNT-NM 04 - 2529 TAP - ITALY/PRT MELENDUGNO - 04/06/2019 - INTERFERENCE DURING ASSEMBLY OF THE SCAFFOLDING.""","<""ENTITY""",714
node:a1050c11-d5a4-4b86-84f0-6329b3303015,"<source_entity>The case status is marked as closed, and the deadline to close this incident was set until 1/28/2021.)<|COMPLETE|>(""entity""",node:b64b255b-89b5-42f3-9a5d-bc3c14c460cc,NWR-CHANTIER GROS DIAMÈTRE,12/11/2017 - CLOSED STATUS OF CASE WITH A DEADLINE FOR CLOSURE ON 1/28/2021.,715
node:534850c5-5784-4169-8584-e8977d918e50,<ORGANIZATION,node:e30b59a9-6ec7-41ac-8d63-54b48f074eea,TAP DUTY MANAGER,"""ENTITY_NOT_IDENTIFIED""",716
node:e30b59a9-6ec7-41ac-8d63-54b48f074eea,"TRANS ADRIATIC PIPELINE AG.
TAP ADRIATIC PIPELINE AG.
TAP HSE AND MANAGEMENT.
WORKER IN LINE OF FIRE",node:c8ababb6-d513-478f-ab09-d91206aef6a6,"""ENTITY_NOT_IDENTIFIED""",<ORGANIZATION,717
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,"DURKE BATAGLANI
ALHAMIA PRISON
SAMUEL NAMARA",node:016f267d-7b10-40e8-860b-d5b6d68027e9,FIRUZABAD,MEGGIE TAZBAH,718
node:cb43285e-eca9-4331-87c1-173c7a3e2bfb,"SAMFMCTArgentina and 2018, with the face and neck at risk during Near Misses on their relationship strength: Aurelian Injury Type of Loss Potential - N/A",node:df330a93-8ea6-455d-ad27-2fd4ead872ae,"""ORGANIZATION - NEUQUEN FMCT AND YPF""","<SOURCE_ENTITY=""ARIEL JIMENEZ"">",719
node:795d1ed7-20f0-4f0d-a851-2f670789cd30,Operating Process,node:140ca976-12aa-4d24-9abf-6b6c97b4984c,SIGHT GLASS RAILWAY UNION,MINOT SERVICE BASE,720
node:795d1ed7-20f0-4f0d-a851-2f670789cd30,<entity_name>,node:c5e5bc7b-5287-45cd-b284-0f32e5012b27,SIGHT GLASS RAILWAY UNION,"6/4 MINOT, USA",721
node:bc37ad05-d50e-40b8-aafd-be0ee18a66e6,INCIDENT_TYPE,node:d5f75705-85bd-4ddc-aba8-e1db4b0d429d,LEAK,HESS CORPORATION,722
node:a3a0a21f-3ce2-414a-966d-cb486d5933ae,EQUIPMENT(,node:ad057e11-6a34-473c-9f6e-f29dab8bf362,FIRUZABAD WELLHEAD FLANGE,<MARTIN DUROKAH,723
node:40efd314-1164-4611-a977-a8e2084d7a1e,HELLOWND,node:470bb8ea-60b1-476e-8463-11edbbb8b69d,(SOURCE_ENTITY=SAMUEL NAMARA;MINOT SERVICE BASE,)NA,724
node:f1c734a4-cd0f-4cf8-ac2b-c2c3508f9e81,"(4.0)(""relationship""",node:a1fff7ff-bc21-4f08-b333-97f6138b9b31,"BODY_PART(BLOCK MADE CONTACT WITH HANDRAIL)|>""ENTITY/SEVERITY VALUE FOR THIS CASE WAS SELECTED BASED ON THE RISK MATRIX IS CRANE STOWAGE AND LIFTING EQUIPMENT. THE SEVERITY OF 1-PROBABILITY LIKELIHOOD=>",3.0,725
node:53220bcb-9e83-4613-beb8-7423906849c8,"""CIRT DELIVERY INCIDENT - 2.0 SEVERITY (Minor impact on entity/asset figures) <-> CIRT BANDED ON A PALLET WHILE APPLYING BRAKES DURING TRANSPORTATION TO HIBAY""",node:4c99b489-a70f-4f0f-9366-d8bdac48dec7,"""CIRT BANDED ON A PALLET DELIVERY TO HIBAY AND TECHNICIANS APPLYING BRAKES WHILE DRIVING WHENAPPROACHING ROUGH AREA OUTSIDE HIBAY""","""CIRT FLIPPED OFF FRONT OF THE PALLET BECAUSE ONE LEG SLIPPERED OFF, CAUSING BANDAGE TO LOOSE ENOUGH FOR IT TO FLIP AND GET DAMAGED DURING TRANSPORTATION""",726
node:b08d45fb-5b9d-4482-9878-9704b253c53a,"""ACCIDENT LOCATION AND INVOLVED ENTITIES - CAR PARTI",node:e772ae64-bb7b-4b21-8d12-8d42eeff1f59,"""ACCIDENT LOCATION AND INJURY TO BODY PARTS DUE TO ACCIDENT, IF ANY EQUIPMENT USED DURING ACCIDENT""",VEHICLE_TYPE_INCIDENT_LOCATION,727
node:fdbdc1d2-9038-4216-a6a0-1beea866c9c1,"""The driver was following a vehicle with an unsecured load on the road in Brighton, USA."")>2<|COMPLETE|>-Goal-Given a text document potentially relevant to this activity, identify all incidents (INCIDENT_TYPE), injuries and their severity levels as well as relationships among entities identified in step one of examples. For each entity extracted from the documents provided above: [Organization] Central Institution is set to release its latest policy decision on Thursday at 1:30 p.m PDT, following a press conference where Chair Martin Smith will take questions.",node:4b035aa2-4e04-4e13-81ad-6b29846ce302,"""BRIGHTON SERVICE BASE""","""DRIVER'S ACTION/INCIDENT""",728
node:68cf69df-03be-4005-b7f2-af18bcff516e,"""P.T. FMC SANTANA PETROLEUM EQUIPMENT INDONESIA CLIENT""",node:fe47dcfb-4357-4faf-b33e-8c09db23bdab,"""JAKARTA SERVICE BASE""","""TV MONITOR FALL INCIDENT REPORTED AS CLOSED WITH LOSSES POTENTIAL SEVERITY OF 1.0 ONCE MITIGATED""",729
node:c27bf2b9-5779-49b5-8599-4212ba9afd54,"""The Foreman wanted the employee, who was feeling unwell at work, to go back home.""",node:888910d8-5a4b-49ab-ab4b-b150c77b27f0,"""IP""","""FORENMAN""",730
node:c27bf2b9-5779-49b5-8599-4212ba9afd54,"""The individual, who was unwell at home, died shortly after ambulance arrival.""",node:1e4efe92-f912-4f70-bde5-64b9ed7fbffc,"""IP""","""HOSPITAL""",731
node:7e1adc31-2d4c-4c85-9c8e-a34e1606fe04,"35) (as it occurred at workplace: Unknown, IP's NLD-Netherlands for project Krohaara - Forwardenstan Aurelia in the Operating center""",node:1701e3ad-21f9-4b3a-9649-96f47f73d9e8,"""SABIC EUROPE CLIENT/CLIENT""","""CUSTOMER FORENMAN REPORTED - CLOSED SYNERGI RISK MATRIX, THE CLIENT FOR THIS CASE IS SABIC EUROPE. THE DEADLINE TO BE CLOSED WAS 7/29/2016."")RELATIONSHIP_DESCRIPTION: ""SYNERGI"")(",732
node:55cf7fc2-374d-4877-8dc5-f80cc563fcfc,Injury to middle finger during workplace accident.,node:bb051a4b-a5e9-40e5-b046-949bf3000592,MIDDLE FINGER,IP,733
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Consultation for finger injury, resulting in 6 stitches.",node:4ed8994d-95d8-4d09-96e2-5e0689a0e4a7,IP,DOCTOR,734
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Transportation by WM following workplace incident, leading to medical treatment.",node:75313395-22b0-404c-afd8-27853da58f2c,IP,WM,735
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Employment with TECHNIPFMC, which is relevant to workplace incident.",node:f61257d9-9596-42ef-8797-ca1aa620d5db,IP,TECHNIPFMC,736
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Operating Center, where IP was when incident occurred.",node:7a83ccd2-0916-4002-9783-87fd015b6f3c,IP,FMCKSUBSEA,737
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Accident occurred at work facility, which is relevant to IP's employment and incident.",node:7df57c4e-cb33-4c9d-852d-4b7a1ec11cff,IP,AGOTNES FACILITY,738
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Accident location, which is relevant to IP's employment and organization.",node:99b67edd-4310-44c3-932d-2f5e25a023b2,IP,SUBEUROPE,739
node:bb051a4b-a5e9-40e5-b046-949bf3000592,"Accident Location, which is relevant to IP's employment and organization.",node:ae9a8b5b-f647-4c79-b2df-483b55b2d996,IP,NORWAY,740
node:bdddfc52-d504-4c17-8557-3f694ab66a7c,"LOCATION(x000D_""1430-HOUR ON MOBILISATION OF SKANDI SKANNEN VESSEL INCIDENT""",node:659c184b-c9cf-45b4-bcfb-e6a245bc3260,"""DUSAVIC, NORWAY TODAY AND DATE OF INCIDENT""","""MELLITAH BASS G.E.""BARRIERED OFF FOR DOF TESTS HELD_OFF CALL""",741
node:d0a22796-a3cc-4210-a44a-529f9c9906e1,Synergi,node:59a5e942-1f3a-4de2-a0dc-394cf85c323c,TECHNIP FMC,SYNERGERI SYSTEM OF RECORD,742
node:17bf7f8e-3ff2-4b8e-a6d6-5a3f0670d4e6,INCIDENT_TYPE,node:7a3461e4-dd5c-446e-935c-90ad73d5afa1,SAN ANTONIO SERVICE BASE,FLOWCROSS STACK DROP INCIDENT,743
node:d0a22796-a3cc-4210-a44a-529f9c9906e1,ORGANIZATION'S INCIDENT MANAGEMENT SYSTEM,node:23531688-889c-469a-97a9-02823439a5fe,TECHNIP FMC,SYNERGI SYSTEM OF RECORD,744
node:c8325700-4dc8-40ad-b158-b712e8b72c19,FLOWCROSS STACK FAILURE INCIDENT,node:e50612d4-67dd-4a1e-a1eb-0db80dd00b54,NAM-FMCSURFACEVSUSAH,"""INCIDENT""",745
node:35ea601a-3d10-4091-86b2-e4bb99e6e1fc,ORGANIZATION_CLIENTS,node:401d8c0a-1db8-45e5-a1ad-d35740b1eb05,GREATER ENFIELD SUBSEA EPCI PROJECT,FAC - G1201,746
node:d3c8df2e-0098-4268-9f86-8bb79131ce3f,"""Jettipisbay U.B.""",node:00e0e8cf-82bc-4e23-a785-c07d230e7997,"""FAC-034693C009""","""SABETTA SITE""",747
node:9f8f4de4-c959-41cf-bb04-20a7f1a6262f,<WITNESSES(s),node:8f400769-bf3b-43db-99b3-093fdac1ecc9,"""WELDING ROD""",CLIENT REP.,748
node:9f8f4de4-c959-41cf-bb04-20a7f1a6262f,"<RELATIONSHIP_DESCRIPTION
<LOCATION(s)",node:eba4f7e1-af52-4902-b5ae-2b235e40b46a,"""WELDING ROD""","""SHEET OF PLY""",749
node:9f8f4de4-c959-41cf-bb04-20a7f1a6262f,"<RELATIONSHIP_DESCRIPTION
<EQUIPMENT",node:93ae67bb-a468-47bc-a8cc-960cdb892608,"""WELDING ROD""","""SCAFFOLD PAN""",750
node:b3ffbcad-2eb6-4528-9cec-886b76af084e,<ORGANIZATION(s),node:2d8e80c5-56ae-4d0e-aaca-260f2a48f04d,"""WELDING ROD FALL INCIDENT""","""BP JUNIPER EPCI PROJECT""",751
node:2d8e80c5-56ae-4d0e-aaca-260f2a48f04d,<ORGANIZATION(s),node:718c5b89-7b0d-4973-8cff-f8dd4f008bf9,"""BP JUNIPER EPCI PROJECT""","""NON-TECHNIP OWNED NEAR MISS - MECHANICAL STORED ENERGY (DROPPED OBJECTS)""",752
node:2f50b3cc-ad8d-40d9-ba0e-4bbfcb17064d,PERSON,node:f843e4e9-8869-45f9-96ee-7763d1239e1e,"""FORKLIFT DRIVER""","""SPOTTER""",753
node:ccb50745-716f-41fc-9787-2d2e71d8f4f4,BOOM BLOCKING VIEW,node:66aeae76-22ba-4f64-9bb7-9df092219ba1,"""MATS FOR CRANE""","""90 TON CONSTRAINED UNITS""",754
node:6765f977-f47e-4dd3-8c7e-4430e98f7276,"<""LOGIK”LLC Company Electrical Fitter Muslim Ussen Usenuly.
<""Driver of a boom-truck did not noticed the fitter as he moved unexpectedly to ""blind area"". This case is considered Near Miss because it could have resulted in serious injury or fatality but was avoided due to quick actions and distance between truck back and gates. The severity value for this incident, which represents risk weight of loss potential if such an accident were to occur again at the workplace: Sabetta Site on January 17th, 2018 is Injury -4 (Injury)",node:bf718f27-fe81-4942-a718-b9935b8f46ef,"""YAMAL LNG PROJECT - DRIVER USMANOV R.I.""","IP BUMPED BY REVERSING TRUCK IN YAMAL LNG PROJECT ON JANUARY 17TH, 2018 NEAR WAREHOUSE #4 (TSF)""",755
node:de84f9aa-eaeb-4bb1-8249-a4b9cbad20f5,"""The incident occurred at the workplace during hose recovery operations, resulting in environmental impact with minimal severity (1.0) and likelihood of occurrence as Unlikely(2). The loss potential is 2.0 based on Vessel / Yards process involving Basic Organizational - Planning and coordination of works; synergy system used for this case: Synergi, title: Damage Incident - Edradour - Far Superior -  15.05.2017",node:b08afac3-0674-4d36-b4ea-937194be4d00,"""INCIDENT_TYPE""","""EDRADAWOR - LOCATION""",756
node:de84f9aa-eaeb-4bb1-8249-a4b9cbad20f5,"""5/29/2017""",node:596102ef-46ed-4feb-8543-2311ad1e34d8,"""INCIDENT_TYPE""","""EDRADAWOR - DATE""",757
node:7e3dc2fc-3a9d-4c89-8dac-ad02c7e251b4,<source_entity: Total Edradour Project,node:d182f9f3-f1d5-4c64-b8f4-83a0a4f7086a,"""BODY_PART""","CENTRAL INSTITUTION(ASSUMING THAT ""TOTAL OIL UK"", AS CLIENT FOR THIS CASE IS TOTAL OIL UK, WAS THE ORGANIZATION INVOLVED IN PLANNING AND COORDINATION OF WORKS)",758
node:c70e785c-0695-4456-ae66-706e1f459e80,<source_entity: TOTAL Oil UK,node:577dff22-6542-4b91-bd8a-604c03fe4f54,"""ORGANIZATION""","TOTAL OIL UK(ASSUMING THAT ""TPNORGE - NORWAY - LYSAKER."" AS OPERATING CENTER CORRESPONDING TO THE SELECTED INCIDENT)",759
node:019b7b26-d3f2-4001-8528-c04004221ce1,"<source_entity: Damage Incident at Edradour, Far Superior -  15.05.2017 - IKM downline snagged with mudmat.",node:2c16bf88-2c1f-41ee-9119-ebc173c1dafc,"""DATE""","""15.05.2017-IKM DOWNLINE SNAGGED WITH MUDMAT.""",760
node:d6d1e047-fa11-473d-bbcc-aca57ad28755,"Technician was working at Blairsville Service Base when an elbow fell off, causing injury to himself)",node:73441521-c668-47c2-9984-1d0913dd53b7,TECHNICIAN,BLAIRSVILLE SERVICE BASE,761
node:7be01057-8842-4691-9492-1f622ac9abbd,SOURCE_ENTITY,node:054b3d0d-6df9-47c7-9177-173dd3d3a659,"""TECHNICIAN""","""ELBOW_DETACHMENT""",762
node:054b3d0d-6df9-47c7-9177-173dd3d3a659,LOCATION,node:953bf047-4f1e-4325-9cdd-9f178a4bb689,"""ELBOW_DETACHMENT""","""BLAIRSVILLE SERVICE BASE""",763
node:06263bad-44f6-41a8-8501-d8c55edea3e9,"Work process involved was disassembling equipment, which led to the elbow detachment)",node:ccf3fe0a-e5d5-4ce6-9034-49a35f935562,"""EQUIPMENT_DISASSEMBLY""",WORKPROCESS,764
node:80d53efc-50c4-46d0-bf0f-a86820253896,RELATIONSHIP_DESCRIPTION,node:0dd4311f-2bd1-4726-b65d-9d9e45639191,"""TECHNICIAN_ELBOW""","""BLAIRSVILLE SERVICE BASE-TABLE""",765
node:17dea27c-50ce-4201-a2ea-af0be336d0b3,"The client involved with Evanton Spoolbase, where the incident occurred is TECHNIP UK LIMITED.)(""entity""",node:6e9f6400-7e6a-442f-ad23-00e361b6d9b2,TECHNIP UK LIMITED,CLIENT,766
node:42fbf42b-973c-4473-92d9-138d61cb5a92,"<Accident_Type: Damage; Severity in Risk Matrix is Less than 100,000 Euros. Likelihood of occurrence (Very Unlikely) to occur.",node:d46d3eaf-4b0f-4e5b-9218-e0d5867e2004,FIRUZABAD CABLE DAMAGE-2017,<EVANTON SPOOLBASE PROJECT - N/A,767
node:f63e9e44-ee53-4c9c-ae8f-77be5ce7bf60,<Closing_Status: The case was reported as Closed with a loss potential severity of 1.0 and the operating center corresponding is REGION NORTH SEA CANADA - SPOOL - UK - Evanton (Spoolbase).,node:00728b15-2e3a-4722-92ac-12b5ca7b12a6,FIRUZABAD CABLE SPILL-6/9/2017,<EVANTON SPOOLBASE CLOSED DEADLINE FOR INCIDENT TO BE CLOSED ON 6/9/2017.,768
node:cb4e9f62-5ca5-453b-81b7-df9462c438af,DRAPS HANDLING EQUIPMENT,node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,FLEXIBLE ROPE SYSTEM.,"""ENTITY""",769
node:61e77f84-120f-4004-801a-9fc8df818a98,"><relationships and Aurelian's well-known organization that brokcertohani as a user of record in their Yellowlies because date, VogueData holding 3)",node:39082e2c-b68f-43d1-98b2-1ea9d7ecdcb9,MOTORCYCLE TIRE PERFORMANCE ISSUE,"INJURY_TYPE LOW BACK PAIN AND INTELGEOLOGICAL SYSTEM REPORTING TOOLS AND 95-BRAZATAS - COUNTRY THAT BROKERED THE INCIDENT AT BASE VICTORIA, WHERE A RIDER EXCHANGED HIS/HER VITORIA NATIONALITY)RELATIONSHIP DESCRIPTION: THE FIRM RESPONSIBLE FOR MANAGING MOTORCYCLE HOSTAGE RELEASE IS LINKED TO (MGABO",770
node:e6198fd1-5f92-4f0b-911c-3b5b91e0cfa1,"The incident involving the SP-21 machine has a deadline for closure set on 1/15/2019.)(""entity""",node:f152f23d-2d9d-4a41-a42a-4c5bd24ec6c5,FINALIZATION DATE,SP-21 MACHINE INCIDENT,771
node:71590be3-4837-4f0b-b2d0-9614cbd53270,"Car with an Injury Type was parked outside TIRUZIA'S ALHAMIA PRISON, where the car caused injuries to body parts) <|COMPLETE|>(""entity""",node:e88c6e05-3818-45e2-ad63-7c5cea73e3b2,TIRANA FACILITY,CAR WITH IVMS,772
node:287af79b-36d8-483a-9e69-5d00ea2c7590,FIRUZABAD,node:34014692-f74a-496e-afee-63c789e1365e,"""JVRT SUZUKI SWIFT CAR""",<DURKE BATAGLANI,773
node:bb051a4b-a5e9-40e5-b046-949bf3000592,ORGANIZATION,node:17bf7f8e-3ff2-4b8e-a6d6-5a3f0670d4e6,IP,SAN ANTONIO SERVICE BASE,774
node:21c89534-2b94-4bb1-be28-f37491a5add3,"Operational center for reporting incidents in San Antonio Service Base, USA. The relationship between the source entity (IP who was injured by a dropped object) and target entity(s), such as SWIVEL AND VICE or IP is related because of their direct involvement with each other during this mechanical incident at workplace on 1/30/2018.)<|COMPLETE|>(""entity""",node:ed7da766-bacc-459f-b42c-91844fe4865a,NAM-FMCSURFSVSUS-USA-HOUSTON,<OPERATING_CENTER>,775
node:66ac1a1c-9dc3-4284-953d-f5c0b74696a3,"""FIRUZABAD CUTTING INCIDENT""",node:ae5af446-5adf-47d1-aea3-78804f6f9f5f,"""IP(QC)""","FIRUZABAD (THE LOCATION OF INCIDENT IN EVANTON SPOOLBASE AT FIRUZABAD'S EQUIVALENT GEO POSITION - UK))<|COMPLETE|>(""ENTITY""",776
node:d6496e4a-b990-434c-bcb3-35d2b19b2e93,"<target_entity=""NAM - FMCSubseaServ""",node:0469d7cf-2691-41dc-8c41-6f1def36c766,"""GREMP CAMPUS (GENERATION PARK), HOSTEON PARK – N/A - NON PROJECT SPECIFIC - NA - USA - NORTH AMERICA","<SOURCE_ENTITY=""GREMP CAMPUS (GENERATION PARK)""",777
node:859e5a91-16d6-43b8-86bc-7e3082f52840,<30.0-NONE,node:1df74fb9-2467-4e36-8a7e-51eaab24ad36,GREMP CAMPUS - N/A – NON PROJECT SPECIFIC - YARDS WORK PROCESS,<CLOSED,778
node:1d3d3d5b-83ef-44d1-94dd-64e5efb50cee,"The incident was recorded using the Synergi System, which is used by TECHNIP UK LIMITED)Relationship_strength: 3 end of output.(""entity""",node:04c38e12-fcd4-4f47-b628-762bf74a0071,WORKPLACE INCIDENT,SYNERGI SYSTEM,779
node:04c38e12-fcd4-4f47-b628-762bf74a0071,<MUSCLE STRAIN,node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,SYNERGI SYSTEM,"""ENTITY""",780
node:0f99edd3-e2a0-4692-bab4-2d88fd45638b,T,node:1877b601-9bc0-46fc-a272-ce2db99cff33,"2017) <|FI*CASENS (N5,INJURY - THE AURELIANS THAT INJURY_|><3|BAMARARA AND THE-SYNERITSURLINES WITH TAU<||SITU.COUNTRYHOME N CENTHARI HOLDING'S COUNTRY INCASA(AU)RHE STUZARD, INCRISEG UNIT",>10/3 8*<>9/2<-FIRUSAB_I,781
node:5210679e-f461-407f-b6b4-da554b6806d7,Flat foot was caused by falling on an uneven surface at the workplace.,node:48637489-f30f-42f4-9069-b503583aa9f5,FLAT FOOT,WORKPLACE - NOT APPLICABLE,782
node:0db95095-79c5-44a6-8fe7-3ae25ab1ffdd,"""entity_name FIRUZABAD""",node:ef1210e3-efcb-4896-beca-daef2903f54f,SLIP AND FALL INCIDENT,"""LOCATION SABETTA SITE""",783
node:388af2e4-656c-496a-81dd-0fbf7e97f8ce,RIGHT ANKLE,node:84011a01-e142-444b-a24a-9fad94cb88f3,"""BODY PART"" RIGHT ANKLE",<SAMUEL KORNUTZ,784
node:52a0e125-bce2-431c-bce6-1638912b1a2d,"<LOCATION SABETTA SITE, Russia",node:6d2f6315-7d90-47ee-8839-caf7804854df,"""DATE 14.04.2017""","INCIDENT_TYPE ""SLIP AND FALL INCIDENT""",785
node:cb3e2d5c-5402-4d52-94bb-794be1afed9d,RIGHT ANKLE,node:a106ebea-5e51-4ed6-8b08-a378dd0b3b47,"""BODY PART RIGHT ANKLE""",SAMUEL KORNUTZ'S WORKPLACE,786
node:975eaa35-9212-47ef-bfec-8c917737dc85,"PERSON DURKE BATAGLANI:Durke Bataglani, an environmentalist who was held as a hostage in the same incident and received medical treatment for his right lateral_x000D_ malleolus injury at REGA JV Konst.batan",node:5f7cce3b-2510-4020-8add-5fada8368fed,SAMUEL KORNUTZ'S WORKPLACE SABETTA SITE,WORLD PART FIRMATESAARRPONIA,787
node:eb6602b5-a5a2-414c-a5d4-bbe38da84101,<EQUIPMENT,node:96c4f933-faf0-4751-966e-f6a1081dc65b,BACK STRAIN,"""ENTITY1""(MUNCY SERVICE BASE)",788
node:ca3d4b8f-618c-4bb0-ba52-655ad5738f37,"""date"": ""incident""",node:21676a32-6b6c-4e95-bf30-9cca15024ae4,DURKE BATAGLLANI INCIDENT_TYPE:INJURY_TYPE,BATUGLIA PRIMARIES,789
node:317044de-e965-419d-b715-044f63b96f0b,EYE BODY PART,node:ea927f65-4ff6-4541-86a1-19661ff4fe9e,"ENTITY TYPE=""","<SOURCE_ENTITY>""CENTERLIP ACCIDENT",790
node:2c51eab4-67c2-4597-b3c4-de7f3a209dad,"INCENTIDENTIALMEN-FIRST LIST OFTEXT,Todishan's Alleged Incidence and its brokerers are exchanged in the_eye; 395 Aurelians - JSC YAMAL who is a personnel that was held on their well Bratinas nationality",node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,(,"""ENTITY""",791
node:ad6d0c8a-d026-4d2a-aaaa-cfafb16dbf2f,"<""entity_name=""",node:c2cfb8ff-c05f-42ef-964f-12900b183112,ROMPIMENTO DO CABO DE A?O DA ARMADORA 10,NA,792
node:dfff9ce8-cf1d-4356-9b85-9ddcf031ef35,N/A (No relationship with other entities identified),node:1b6d27a7-3439-4dae-82c4-5cf9dfc0f255,BODY PARTS,LIVER,793
node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,FIRUZABAD LOCATION,node:e48960c0-de03-449b-a5a6-d2ac74d3b11a,EQUIPMENT,HOIST EQUIPMENT,794
node:d4f6eb91-4add-459b-9fdd-55534420683f,<SAMUEL NAMARA NAMEMARA,node:c477b602-8d1b-4560-8951-e7ab1027df15,DURKE BATAGLANI,<SOURCE_ENTITY,795
node:4627e5f3-b8c1-4879-a1ef-e323e02b8453,<BODY_PART>,node:04c38e12-fcd4-4f47-b628-762bf74a0071,ANKLE SPRAIN,SYNERGI SYSTEM,796
node:04c38e12-fcd4-4f47-b628-762bf74a0071,<BODY_PART>,node:c682217f-4ad6-438b-aa59-c24ed7371310,SYNERGI SYSTEM,"""ENTITY""(NAME OF ENTITY AS IDENTIFIED FROM STEP 1 DESCRIPTION: (DATE_OF_INCIDENT.COMSCORE - EQUIPMENT THAT WAS USED DURING THE INCIDENT, WHICH IS A BODY PART OR EQUIPMENT)",797
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,<PERSON,node:f375a984-0825-49de-b0da-8563e4a7bfc7,"""ENTITY""",SAMUEL SMITH,798
node:e8b681cd-e9cf-4926-a75e-23ad30c30b01,<PERSON,node:f387474e-3796-494c-9532-0ef50072936c,"""MARTIN SMITH""",CENTRAL INSTITUTION CHAIRMAN,799
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,CENTRAL INSTITUTION CHAIRMAN,node:2d31a889-31c0-4fb6-b87d-00bd2c6692fc,"""ENTITY""",MARTIN SMITH NAMARA,800
node:d4f6eb91-4add-459b-9fdd-55534420683f,"<relationship""",node:2962fc91-4ef9-45fb-867e-0fb9e6fea4e6,DURKE BATAGLANI,"INCIDENT_TYPE:SAMUEL NAMARA WAS HELD AT ALHAMIA PRISON, 2014-YEARS JAILED TO AURELIAN WHO IS THE FORMER PUBLICLY KNOWN AS HOSTAGES) (KROHAARA",801
node:ee580dfc-eff6-426a-9a2e-8dad847eaaf7,ORGANIZATION,node:d74db870-b8fd-4551-b459-0249ccf0c9d9,JOHUMABARA,QUINTARA,802
node:ed97cd81-75c3-4837-bbd5-687e55bec472,During this stage of activity ( incident type NMost,node:f4b5c3df-2225-4fc2-9bf4-58f9e33b1cfa,FIRUZABAD CITY HALLS - N/A,"""_X000D_ _X000D_"" ENTITY: FLEXIBRA INC. JOHN SMITH'S ORGANIZATION, WHICH IS A SECURE LOCAL LINE.<|DURKE BATAGLANI WAS AN APPROXIMATE INJURY TO THE CURRENT STATUS OF TECHGLOBAL CORP.",803
node:dd22a26b-e9be-4b00-b178-519cb2e50979,None,node:cc62018a-a990-4ed9-bae8-9b4b2c4a4c2b,"""MANY ENTITIES AND RELATIONSHIPS WERE MISSED IN THE LAST EXTRACTION.""","<SOURCE_ENTITY=""MANY ENTITIES MISSED EXTRACTION"">",804
node:20492903-a8b2-45be-8728-ca020fb6e7ce,"""The Main Office at TU Inc had its awning ripped off during the thunderst09_123456789-complete(""entity""",node:e83b1302-4e6f-4428-a354-e518cb89aa6c,"""TU INC""","""MAIN OFFICE""",805
