id,label,type,cluster_id,cluster_size,type_counts
node:740520fa-7be1-46c6-b2f7-ad3a449f4442,POLITRON “S” WELDING MACHINE AND PALLET,,784,1,
node:f80d3d45-3546-486d-bae2-e3180b13ea0e,<ENTITY_TYPE,,1396,1,
node:b169cb69-453a-4e12-bdab-13cddf20f675,DECK A TO MAIN DECK,EQUIPMENT_GEO,564,1,{'EQUIPMENT_GEO': 1}
node:c33bea03-21e4-443c-9574-aa7a908b8f78,STAIR STEP ISSUE,BODY_PART,550,1,{'BODY_PART': 1}
node:6d7ecc3b-afed-428b-bdab-25e026a14d0f,"""CUTTING FREQET""","""EQUIPMENT""",286,1,"{'""EQUIPMENT""': 1}"
node:de18a092-0ccd-4276-8e05-2f81624fa867,"""WHILLASH""","""BODY PART""",1420,1,"{'""BODY PART""': 1}"
node:9e5ec5d3-7fd9-4e8d-9cc1-2449b3150529,OPENTOP GAS RELEASED TO SURFACE,INCIDENT_TYPE,451,1,{'INCIDENT_TYPE': 1}
node:c1847a15-1ad4-4d9d-9df3-117139092df9,AIR COMPRESSOR AIR CONSUMPTION EQUIPMENT,EQUIPMENT,411,1,{'EQUIPMENT': 1}
node:500bb1c9-8ade-4b89-889b-e4d195fe4fbd,OPEN TOP GAS RELEASED DURING WELL OPENING AT 15:00 ON 20/64 INCH TO THE OPTICAL PORT,INCIDENT_TYPE,164,3,{'INCIDENT_TYPE': 3}
node:54f5a538-2b21-4d78-b5fb-ddeffb10633e,OPEN TOP GAS RELEASED DURING WELL OPENING AT 15:0CTON 20/64 INCH TO THE OPTICAL PORT,INCIDENT_TYPE,164,3,{'INCIDENT_TYPE': 3}
node:6d70d5ad-c2ea-47f4-b8a3-ea7738b6138a,OPEN TOP GAS RELEASED DURING WELL OPENING AT 15:0CTON ON 20/64 INCH TO THE OPTICAL PORT,INCIDENT_TYPE,164,3,{'INCIDENT_TYPE': 3}
node:8d451441-36c5-4598-99e1-b99133a0e373,"""MAGNETIC MULTI-GRAB TOOL""","""EQUIPMENT""",455,1,"{'""EQUIPMENT""': 1}"
node:4e0a2def-9151-4298-a7a0-88d0dad8d10e,"""NOSE INJURY""","""INJURY_TYPE""",246,1,"{'""INJURY_TYPE""': 1}"
node:1f2ea735-6c44-44d3-9e14-dfc4ea9e6d9d,"""SURFACE BUSINESS UNIT""","""BUSINESS_UNIT""",725,1,"{'""BUSINESS_UNIT""': 1}"
node:c17ad94c-e44f-4906-a2d1-2544b8e0f8e9,"""ARRACHO NO BRAO DO EMPLOEIRO(S)""","""INJURY_TYPE""",418,1,"{'""INJURY_TYPE""': 1}"
node:7632f15f-556b-44c9-8515-c95f88f3164c,"""LOCAL DE OCORRÊNCIA(S)""","""GEO""",749,1,"{'""GEO""': 1}"
node:c12d884f-c517-416e-9447-7ff541eae153,"""DATA/HORA DO ACIDO SOMENTE (DAS) E DA CONCLUSAO DOS CASOS DE RISCO(S)""","""DATE_OF_ACCIDENT_ONLY""",319,2,"{'""CLOSE_DATE""': 1, '""DATE_OF_ACCIDENT_ONLY""': 1}"
node:4d41e290-bb39-4c80-984c-2d3c7fb9993d,"""DATA/HORA DO ACIDO (DAS) E DA CONCLUSAO DOS CASOS DE RISCO(S)""","""CLOSE_DATE""",319,2,"{'""CLOSE_DATE""': 1, '""DATE_OF_ACCIDENT_ONLY""': 1}"
node:bcde6db7-077b-46bf-ada2-bd7cc981208b,"""CRESENT WRECKONG""",EQUIPMENT,345,1,{'EQUIPMENT': 1}
node:b2354e95-2560-4fe5-8b99-6dbc8b04b80a,"""TECHNICIAN'S INCIDENT REPORTING TO TECHNIPFMC PLC.""",,697,1,
node:ec137ab5-76f3-4423-95b4-ad8979ba46d9,"ORGANIZATION-TO-OPERATING CAMPUS CATEGONATION AND LOACTED SEVERITY COLORED V/CLIENT""",,226,1,
node:353d514d-8f2c-4f98-bbca-f3e55f0c40c8,"""PRESSURE RELIEF VALVE (PRV)""",EQUIPMENT,131,1,{'EQUIPMENT': 1}
node:3a6f18ef-f81b-4ae6-b1ea-5bc4e1724c4e,"""ODSHAUS BASE, ODESSA, USA""",LOCATION,580,1,{'LOCATION': 1}
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""BODY PART IMPACTED""",BODY_PART,780,1,{'BODY_PART': 1}
node:9cad4873-0701-4886-b3c6-f9b247d523c3,"""INCIDENT DATE AND TIME""",,101,3,{'2/18:00.0': 1}
node:9769edb8-8ef6-4eec-a59d-12efd9058bab,"""EMPLOYEE'S ACTION ON LEFT HIP""",,356,1,
node:192a1d1d-e8c6-4e94-82ed-35d4467108df,"""EMPLOYEE'S REACTION TO PAIN ON LEFT HIP""",,1668,1,
node:79cc1e60-af29-4a57-bae6-7bb67dca3a07,"""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP""",,29,2,
node:9ef1aa68-f186-4bc5-9ef6-55f54c33b193,"""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN""",,29,2,
node:abc306b8-94c4-4dc0-8069-758e58d57d6f,"""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN, ACTION TO MOVE PRV""",,196,3,
node:e3ed1779-3ee4-4356-a53e-e551d0151488,"""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN, ACTION TO MOVE PRV AND EFFECTIVENESS""",,196,3,
node:367ca517-c766-4e0d-b28c-477d6dcefa2c,"""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN, ACTION TO MOVE PRV (EQUIPMENT)""",,196,3,
node:c3e1fe04-e313-4bf5-9896-3e1cf294fb1a,"""FTMC JOURNEY""",INCIDENT_TYPE,677,1,{'INCIDENT_TYPE': 1}
node:5d6977ce-caa0-44a5-8a7c-19cb68564dba,"""ACCIDENT SEVERITY""",BODY_PART,355,1,{'BODY_PART': 1}
node:362443bd-fc97-4800-8733-c342302e0bbd,"""FMC TECHNOLOGIES DE MEXICO""",ORGANIZATION,475,1,{'ORGANIZATION': 1}
node:f4bd7f22-3c52-4730-8a57-c37e39b3e6df,"""DATE AND TIME OF REPORT 059:00.0""",,757,1,
node:1286b1e2-1174-4af3-9888-75eef3fe70d0,"""COMPANY VEHICLE LD3969 ANIMAL STRIKE""",INCIDENT_TYPE,362,1,{'INCIDENT_TYPE': 1}
node:9dd9ea1b-1993-47ef-8d70-a1def2161a4a,"""LD3969""",EQUIPMENT,638,1,{'EQUIPMENT': 1}
node:2f0001f0-83a5-4ef1-be16-25334495f150,"""DRIFTWOOD PA""",LOCATION,949,1,{'LOCATION': 1}
node:32b9191d-f3d9-4e18-995d-6de9783678b2,"""2/27/2022 0730""",DATE,282,1,{'DATE': 1}
node:03577f7e-bf2b-4c7c-b284-1bec6a0ae9f2,"""RWC- FINGER PINCH DURING HANDLING WAG FOOT""",<CASE_TITLE>,833,1,{'<CASE_TITLE>': 1}
node:744d0c05-d1f0-473f-9705-a1785dfb1de7,"""SUBSEA GENERAL BUSINESS UNIT (GBU)""",GENERAL_BUSINESS_UNIT,620,1,{'GENERAL_BUSINESS_UNIT': 1}
node:5fd2d673-3175-4f96-bb3d-929c906717ee,"""PROJECTS SPECIFIC BUSINESS UNIT (SBU)""",GENERAL_BUSINESS_UNIT,502,1,{'GENERAL_BUSINESS_UNIT': 1}
node:1a44a029-2b8b-4dee-ab44-f4fd4c67fbd6,"""TECHNIP FMC OFFICES RIO DE JANEIRO (LOCATION)""",GEO,225,1,{'GEO': 1}
node:7914219a-21b1-4a01-be1f-3f5d0fbd0ce8,"""RIO DE JANEIRE SA OFFICE RWC - FINGER PINCH (0/LOCATION_GUARDRAIL GENERAL BUSSEQUIP-32.0",,646,1,
node:d62f60ed-b50f-438c-afc2-14ffcf0c4e2d,"""NARRO WORKING TEAM A""",INCIDENT_TYPE,435,1,{'INCIDENT_TYPE': 1}
node:e7760591-d808-4398-83c7-0ac3b83dc93a,"""NARRO WORKING TEAM B""",PERSON,32,2,"{'PERSON': 1, 'PERSON AND ORGANIZATION': 1}"
node:d41dc0bb-0b70-4c31-b836-d180a0eac26e,"""SLOPES LOCATION""",LOCATION,625,1,{'LOCATION': 1}
node:52b95e43-efee-41c2-9de6-545cc3e5d860,"""WOODEN SCAFFIELDING TOEBORAD BOARD""",EQUIPMENT,245,1,{'EQUIPMENT': 1}
node:31bf1be4-ba77-4d65-a318-5e438a3eec42,"""NARRO WORKING TEAM A & B""",PERSON AND ORGANIZATION,32,2,"{'PERSON': 1, 'PERSON AND ORGANIZATION': 1}"
node:172df22d-ee7e-48d7-af87-17905cf01f3f,"""VIBRATION CAUSE OF FALL""",ORGANIZATION AND INCIDENT_TYPE,374,1,{'ORGANIZATION AND INCIDENT_TYPE': 1}
node:d4426886-39f9-4757-ac41-9156c91e05d2,"""NARRO PROJECT CLIENT AND CUSTOMER""","""032731T001 - PB CESS?O ONEROSA FPSO EQUIPMENT DETAILS""",280,1,"{'""032731T001 - PB CESS?O ONEROSA FPSO EQUIPMENT DETAILS""': 1}"
node:8fe422ff-1b48-4346-8d00-14c60b3afe55,">""RELATIONSHIP_DESCRIPTION""","<SOURCE_ENTITY: ""SCAFFOLAD WORKING CASSAH ANDIENIZENT BODYPART LOCATION, REGAN NM - COSTARGETED SLOPELIFE DETAILS""",53,2,"{'<SOURCE_ENTITY: ""SCAFFOLAD WORKING CASSAH ANDIENIZENT BODYPART LOCATION, REGAN NM - COSTARGETED SLOPELIFE DETAILS""': 1}"
node:30137e9e-2cbb-4f50-8e61-aebf000f77b7,"""LOWER LEVEL ACCUMULATOR SAE FLANGE""",<BODY_PART>,391,1,{'<BODY_PART>': 1}
node:385939ff-e4c2-4a0d-afd8-dd000bbeaf3f,"""O RING SEAL""","""EQUIPMENT""",325,1,"{'""EQUIPMENT""': 1}"
node:40789bd8-e405-4613-ac12-cb43f616204f,"""SUBSEA BUSINESS UNIT""","""ORGANIZATION""",1335,1,"{'""ORGANIZATION""': 1}"
node:6a515b57-9fe1-421b-af68-033a1284fadb,FRAC VALVE,INCIDENT_TYPE,1216,1,{'INCIDENT_TYPE': 1}
node:bd30eb94-2f3c-417b-a4e0-081711e7c72f,OVERHEAD CRANE,,858,1,
node:4b5c886f-f3cb-4035-a8da-ba9730e7e36b,JIB CRANE AND OVERHEAD CRANE,,708,1,
node:048b2ab1-6d4a-4d06-b367-a883e58cfdd1,FRAC VALVE AND OVERHEAD CRANE,,1590,1,
node:ef3fcfc0-68d7-43ed-be82-871633a66f9c,FRAC VALVE AND JIB CRANE,,667,1,
node:9b0bc1dc-44e2-483d-bbce-728a5f68f28c,TOOL SLID OFF PALLET,INJURY_TYPE,322,1,{'INJURY_TYPE': 1}
node:88a9fd20-3c5c-4ea6-8266-912b34f625d3,FORKLIFT DRIVER,PERSON,106,2,"{'EQUIPMENT': 1, 'PERSON': 1}"
node:49a0fd30-b4fe-41ac-93a9-ebd7503aa5fa,GEARS MANUFACTURING,ORGANIZATION,815,1,{'ORGANIZATION': 1}
node:0474b40c-72bd-4427-8cfd-0514f9455fa0,NAM - FMCSUBSEA-USA-HOUSTON,OPERATING CENTER,1722,1,{'OPERATING CENTER': 1}
node:d3150c12-6593-44cd-8a2c-1ed4bab68274,022650G040 - TECHNIPFMC,PROJECT TITLE,523,1,{'PROJECT TITLE': 1}
node:6dc0dcc5-abba-4dac-898e-6d6b606263b2,F105 BOILE OF THE VAGUE CV22B(RECEPTS G201),EQUIPMENT,862,1,{'EQUIPMENT': 1}
node:a55d7c26-3d84-449d-b0ac-b7a948c0e86f,JUMBO 07,EQUIPMENT,856,1,{'EQUIPMENT': 1}
node:da3d9baf-b681-4a5a-8bd6-41020c86e02c,BOOTY SAPPA(SAPPAPA),PERSONAL ITEM,579,1,{'PERSONAL ITEM': 1}
node:22a323eb-accf-4152-b09c-2d8afd3ef74e,"""ACCIDENT INJURY-NON PROJECT SPECIFIC GREMP C16 HOSPITALIZED CONTRACTOR ON 10/3/2018 AT WASH BAY WITH ABSCISSION TO THE FACE DUE TO PRESSURE WASHER INJURY",INCIDENT_TYPE,1296,1,{'INCIDENT_TYPE': 1}
node:f4d4ace0-6812-4aea-ae04-c5ded8670a9b,"""CONTRACTOR""",PERSON,13,2,"{'EQUIPMENT': 1, 'PERSON': 1}"
node:05b330d1-4120-47b2-a7fd-14da09043494,"""FACE ABSCISSION TO THE FACE DUE TO PRESSURE WASHER INJURY""",BODY_PART,647,1,{'BODY_PART': 1}
node:d7e90b01-2027-49d9-85f3-43b77fa56950,"""GREMP S16 CASE - 10/3/2018-CONTRACTOR EXPERIENCED ABRASION TO THE FACE FROM PRESSURE WASHER AT GREMP CAMPUS (GENERATION PARK), HOUSTON, USA.""",,542,1,
node:b1622c7a-5ca1-4d59-aa84-2a7156f08aa4,<ENTITY_NAME>GREMP CLINIC AND THIRD PARTY MEDICAL SUPPORT,,616,1,
node:1928585c-5079-4227-97af-74b37cbb27eb,"""CONTRACTOR WEARING SAFETY GLASSES-INCIDENT RELATED TO FACE ABSCISSION DUE TO PRESSURE WASHER INJURY AND MISSED BY AUDIBLEMENTIONED BODY PROTECTION""",,739,1,
node:04141231-515f-49c0-a16d-4083a094b759,KP475,LOCATION,743,1,{'LOCATION': 1}
node:b3b84a81-5454-45f7-9353-b2e32c32ed26,WATER PIPE,EQUIPMENT,1180,1,{'EQUIPMENT': 1}
node:33e36657-7dc7-423d-939e-a66a4c234a56,DAMAGE,,642,1,
node:5f37019c-8d0c-4245-a6ae-2ef305c26f12,"""ATHENS FACILITY""",GEO,81,2,{'GEO': 2}
node:bec9b8a0-d101-468b-952e-fd4433628229,"""WATER PIPE_DAMAGED""",,335,1,
node:e28b4e16-697c-4848-a2d8-1cc3a186d0d9,P1000116165,EQUIPMENT,474,1,{'EQUIPMENT': 1}
node:1c0a17f6-bbd3-4149-9dd9-2f9eaf8eb3f7,CNCMACHINE,GEO,557,1,{'GEO': 1}
node:00181afd-5cfd-41ad-a621-b27f72ab984a,"""INCIDENT STATUS""",<CLOSED,98,3,"{'""COMPLETED""': 1, '<CLOSED': 1, 'CLOSED, INDICATING THAT THIS CASE WAS REPORTED AS CLOSED)(""RELATIONSHIP""': 1}"
node:ddb95c2b-6f4a-4786-ad90-4ebdd709299f,"NAM- FMCSUBSEASERV INCIDENT - N/A SUBSEA SERV CENTER USA - HOUSTON, CORRESPONDING TO THE SELECTED INCIDENT IN CNC MACHINE FOR THIS CASE)OUTPUT:(""ENTITY""",TG_CENTRAL INSTITUTION,465,1,{'TG_CENTRAL INSTITUTION': 1}
node:c4a4d1c7-c0f8-4d05-821f-a7133ede3ce8,MAZDA CX-9,EQUIPMENT,890,1,{'EQUIPMENT': 1}
node:27896a3c-e6fa-4067-a3c6-66afc6bc700a,PAUL UFORT,PERSON,676,1,{'PERSON': 1}
node:cea66d3d-4f7e-4bef-b287-83f66ffb6405,PAUL UFORT'S VEHICLE AND MAZDA CX-9 WERE INVOLVED TOGETHER.,,160,1,
node:10839430-51b5-4b19-b44c-ed3328872ee5,"PAUL UFORT'S MAZDA CX-9 VEHICLE INCIDENT ON FAILLA ROAD, #608ALB - FINANCIAL IMPACT ACCIDENT",<ORGANIZATION=CENTRAL INSTITUTION;CENTRAL INSTITUTION:THE CENTRAL INSTITUTION,848,1,{'<ORGANIZATION=CENTRAL INSTITUTION;CENTRAL INSTITUTION:THE CENTRAL INSTITUTION': 1}
node:89c5d342-9a80-4ab7-ab8a-4c583e4b5902,BREAK FAILURE,EQUIPMENT,363,1,{'EQUIPMENT': 1}
node:7226b9ff-b1bf-4bc3-900b-324ad307321c,HUNTSMAN POLYURETHANES SHANGHAI LTD.,<ORGANIZATION,1188,1,{'<ORGANIZATION': 1}
node:7e9697b8-8ba9-449e-bed7-f7144b8dd964,NEAR MISS INCIDENT SEVERITY 3.0,<INJURY_TYPE,122,1,{'<INJURY_TYPE': 1}
node:2da66379-9d13-4a3d-9586-27f915403f4e,LIKELIHOOD VALUE 3.0,<INJURY_TYPE,495,1,{'<INJURY_TYPE': 1}
node:9587c818-686e-4e12-b210-09b051a159c8,PROJECT TITLE: HELPER WITHOUT ELECTRICIAN QUALIFICATION CHECKING BREAK FAILURE IN LEVEL 2 DISTRIBUTION BOX.,<ORGANIZATIONAL-UNFAMILIAR PERSON CATEGORY,445,1,{'<ORGANIZATIONAL-UNFAMILIAR PERSON CATEGORY': 1}
node:b93e597e-7606-48eb-805b-4a6c5324dd4d,"""TELEHANDLER FORKLIFT TECHNICIAN""",<PERSON,278,1,{'<PERSON': 1}
node:4d105b8e-45dc-4147-8978-c406f898fc5e,"""FRAC ZIPPER SKID ASSEMBLY""",<EQUIPMENT,370,1,{'<EQUIPMENT': 1}
node:e967a333-4498-4f66-8ee8-005d4569d8eb,"""ODESSA SERVICE BASE""",<LOCATION,92,2,"{'""LOCATION""': 1, '<LOCATION': 1}"
node:106891dc-cb5f-4aa4-b104-f6ff5ce2dfb8,"""PCH PUSH PULL TRATOR HYDRAULIC SUPPLY HOSE SEPARATION""",EQUIPMENT,593,1,{'EQUIPMENT': 1}
node:bfe0d0ce-96fa-4985-a67f-0c0e91c88bbf,"""FIRST AUDIOLOGIST REPORTED INCIDENT BY NAME: DAVID MARTINS""",PERSON,6,2,{'PERSON': 2}
node:d9f90e4f-cf6d-4d3f-9217-d8a9dacab444,"""HYDRAULIC SUPPLY HOSE SEPARATION ACCIDENT""",INCIDENT_TYPE,1513,1,{'INCIDENT_TYPE': 1}
node:6359cc83-ec71-4fe1-83d6-9cc51442eb60,"""DAVID MARTINS, FIRST REPORTING AUDIOLOGIST""",PERSON,6,2,{'PERSON': 2}
node:1c59607e-2766-4de9-9475-facdfacaba39,"""APAC CENTER""",ORGANIZATION,427,1,{'ORGANIZATION': 1}
node:ab145c29-990c-463b-9888-340a3c08cf05,"""EXECUTIVE TIDE""",EQUIPMENT,180,1,{'EQUIPMENT': 1}
node:455624ba-2f70-4883-802c-0e2d1f19410d,"""JETTY RAILINGS""",BODY_PART,843,1,{'BODY_PART': 1}
node:6b503123-97c6-4419-8c27-4b0554a0cb23,067183C003-TAP PMC PROJECT (ALBANIA BRANCH)..,<ORGANIZATION,62,2,"{'<ORGANIZATION': 1, 'ORGANIZATION': 1}"
node:fdfc7cbd-208b-454d-8f85-f57fa70d3290,ALBANIA FACILITY.,<GEO,744,1,{'<GEO': 1}
node:a8230ea0-0c18-46cb-93e5-ddd4b4a9ced8,DURIK BATAGLANI.,<PERSON,1606,1,{'<PERSON': 1}
node:4f6a4077-9020-4f69-a58f-a011b4f1e003,KP 76-TAP PROJECT AND NON-RECORDED INJURY.,,525,1,
node:b32a1ed2-3a2a-4f43-a838-82e6261d6fae,<INJURY_TYPE.,,7,3,"{'""OIL/CONDENSATE SPILL AT FLARE STACK""': 1, 'EQUIPMENT': 1}"
node:cdcb7a40-e3f2-4e49-94fa-9b1fc26a5cef,ASIAN EXCHANGES,ORGANIZATION,463,1,{'ORGANIZATION': 1}
node:ceec500f-bafd-4bde-8c0f-bb91e4d84f38,STEEL MATERIAL,EQUIPMENT,1044,1,{'EQUIPMENT': 1}
node:988fba66-46c0-4fae-a131-bc18d72d3906,FORKLIFT DRIVERS,PERSON,35,2,"{'PERSON': 1, 'PERSONALITY': 1}"
node:5a519eb9-406e-4e60-8c34-9ed06ffdb264,ASIAFLEX PRODUCTS SDN. BHD.,ORGANIZATION,869,1,{'ORGANIZATION': 1}
node:447f66df-86b8-4337-92ff-de6f160957c6,UF,,142,1,
node:c1306b06-95d6-465f-b0a5-64ac9c7d2c50,<4)RELATIONSHIP_STRENGTH: FORKLIFT ACCIDENT INVOLVING (DATE-STORED MATERIAL TOPPLED BY THE FORKLIFT DRIVER DRIVERS AT ABOUT,,112,1,
node:32ff9304-c2bb-4baa-a9ef-b7247dd4ece7,ENTITY_NAME,<INCIDENT_TYPE,306,1,{'<INCIDENT_TYPE': 1}
node:88e7ae93-1c3c-4dc0-8149-31d0c5f1e83f,"""LOG EXPLORATION COMPANY LLC""","""CLIENT""",407,1,"{'""CLIENT""': 1}"
node:d00ab792-8069-4a4b-ad03-c3e99cac387b,"""NORTH AMERICA""","""GEO""",371,1,"{'""GEO""': 1}"
node:af395b96-56f5-47d5-85e2-e6650f677c38,"=""JOHN DOE""","""PERSON""",794,1,"{'""PERSON""': 1}"
node:38778800-8c67-4736-bf5b-2c3cf9cfd0e0,"""COMPRESSOR BUILDING 3""","""GEO""",174,1,"{'""GEO""': 1}"
node:1af07c18-c11a-48ea-8479-91dbbf6ba2d6,WACHS WRENCHS,EQUIPMENT,396,1,{'EQUIPMENT': 1}
node:e34c868e-ae8b-4351-b51b-d34b4895a5b3,SUBSEA SEVEN NORWAY,ORGANIZATION,307,1,{'ORGANIZATION': 1}
node:e40b609c-b9d0-4e7b-8a37-c345b6783008,HAUGESMUND FACILITY,LOCATION,236,1,{'LOCATION': 1}
node:8f391713-6476-4411-88c6-e9898552c075,PIKEEN FINGER INJURY,INJURY_TYPE,444,2,"{'INCIDENT_TYPE': 1, 'INJURY_TYPE': 1}"
node:991598de-84ca-454c-bb2b-e6018b7a5ae2,WACHS WRENCHS PREPARATION,INCIDENT_TYPE,539,1,{'INCIDENT_TYPE': 1}
node:05188afc-ffca-4a06-9020-e9332adccabb,PIKEEN FINGER INJURY REPORTED,INCIDENT_TYPE,444,2,"{'INCIDENT_TYPE': 1, 'INJURY_TYPE': 1}"
node:03440605-4646-4054-9a89-2b313d41cb8d,PIKEEN FINGER INJURY CLOSED,INCIDENT_TYPE,803,1,{'INCIDENT_TYPE': 1}
node:1dc4637d-ad70-4021-837a-4dcdb57c618c,PIKEEN FINGER INJURY MITIGATION,INCIDENT_TYPE,423,1,{'INCIDENT_TYPE': 1}
node:dc4cf852-b794-49e3-92a3-1461e4fec1e0,PIKEEN FINDS INCIDENT ASSOCIATED WITH,<RELATIONSHIP_DESCRIPTION,496,1,{'<RELATIONSHIP_DESCRIPTION': 1}
node:4d0f374d-efd3-4df2-8e47-62f391581d2c,"INJURY MITIGATION REPORTED SUB-#/RUBBER_DIVIDERS (HAUGESUND FACILITY, HAUGESUND NORWAY - NORWAY EQUIPMID WROCIOX QUINTARA SAFETY CLOSURE","<RELATIONSHIP>(""ENTITY""",436,1,"{'<RELATIONSHIP>(""ENTITY""': 1}"
node:00041d6b-2711-4073-93f1-db7750c0db5b,"""TECHNIP FMC SPOOLBASE EXXON GAS TO ENERGY PROJECT""",ORGANIZATION,305,1,{'ORGANIZATION': 1}
node:9c4687cc-cbcb-47b1-ab2c-4aa6d16beaee,"""THEATHERODOS POPE, PHD.""",PERSON,203,1,{'PERSON': 1}
node:c88aa656-fec4-4897-a0bf-7aec1c75c3e9,"""TALASCEND SL LLC.""",ORGANIZATION,806,1,{'ORGANIZATION': 1}
node:13bcdcc2-fc0e-4d3f-81a4-1be4c5503166,"""TECHNIP FMC USA.""",ORGANIZATION,1462,1,{'ORGANIZATION': 1}
node:9a15fcc0-f52e-4e5e-97b9-99ce264f7ccb,"""TALASCEND SL LLC, TFMC617.""",,524,1,
node:74e96a97-e1b3-4ff1-b622-eadc173ad5a3,<ENTITY_NAME>THEODORE SPOOLBASE AT THEODORE SMOOTHWATER CLEANING STATION.,,309,1,
node:9c40fbc5-eac1-4601-b25f-72f7199a3b69,<PERSON_NAME: TECHNICAL DIRECTOR OF THE 300530C003 - SPOOLBASE EXXON GAS TO ENERGY PROJECT AT THEODORE SPOOLBASE WHO IS RESPONSIBLE FOR LIFE SAVING RULES.,,337,1,
node:7dc59060-f7c4-4c26-817e-4e844c33a28a,"""SYNERGI CASE #515695""",INCIDENT_TYPE,409,1,{'INCIDENT_TYPE': 1}
node:0fccc7cc-d634-46ac-b067-ff6febb98d59,"""UHD86 CONNECTED UHD64 TO MSB12 CRAWLER""",EQUIPMENT,594,1,{'EQUIPMENT': 1}
node:5177edb7-ab08-4734-b746-bfda1df700bf,"""G1200 DECK OF G1200 VESSEL""",LOCATION,139,1,{'LOCATION': 1}
node:e9225c4a-128f-45b8-bbaa-87ccb6f2e7ec,"""NEAR MISS CASE NUMBER 033968C001""","""INCIDENT_TYPE""",21,2,"{'""INCIDENT_TYPE""': 2}"
node:112c1ae0-7e9c-418b-88f1-51d99cec9628,"""MONKEY FLET HOOK LOSE PIN INCIDENT DATE 2016-08-10""","""DATE""",722,1,"{'""DATE""': 1}"
node:39c027a0-b3ca-45f2-9dcd-a745f1c3632c,"""FLET HOOK RETAINING PIN LOSS DURING DEPLOYMENT INCIDENT DESCRIPTION MONKEYS SNATCHED AT SOME POINT WHILE FLET WAS BEING LOWERED, CAUSING THE PIN TO DISAPPEAR. THERE WERE NO WITNESSES AND NO VIDEO FOOTAGE FROM ROV OR STINGER CAMERAS.""","""BODY_PART""",75,2,"{'""BODY_PART""': 1, '""EQUIPMENT""': 1}"
node:82f7eae6-6689-45c7-973d-d22af19982d5,"""FLET HOOK RETAINING PIN LOSS DURING DEPLOYMENT INCIDENT DESCRIPTION THE MONKEYS FIST ATTACHED TO THE SNATCHED AND REMOVED THE PIN FROM THE HOOK WHILE IT WAS BEING LOWERED. THERE WERE NO WITNESSES, BUT NONE OF THE ROV OR STINGER CAMERA FOOTAGE SHOULD HAVE OBSERVED ANYTHING.""","""EQUIPMENT""",75,2,"{'""BODY_PART""': 1, '""EQUIPMENT""': 1}"
node:f9208f57-7407-4b43-8db0-6f3c00918e07,"""NEAR MISS CASE NUMBER 033968C001 MOHO NORD DEVELOPMENT PROJECT LOCATION GLOBAL 1200, ABERDEEN, UK.""","""LOCATION""",1498,1,"{'""LOCATION""': 1}"
node:ba795025-15d8-46b9-9ac2-3e486d826295,"""NEAR MISS CASE NUMBER 033968C001 MOHO NORD DEVELOPMENT PROJECT CLIENT TOTAL E&P CONGO.""","""ORGANIZATION""",636,1,"{'""ORGANIZATION""': 1}"
node:5d1edb2d-707e-4c48-a934-daeda1ea4649,"""NEAR MISS CASE NUMBER 033968C001 MOHO NORD DEVELOPMENT PROJECT LOSS OF RETAINING PIN FROM FLET HOOK INJURY_TYPE AND DATE WITNESSES OR VIDEO FOOTAGE NOT AVAILABLE, BUT IT IS BELIEVED THAT THE MONKEY'S FIST ATTACHED TO A SNATCHED AND REMOVED THE PIN FROM THE HOOK WHILE THE FLET WAS BEING LOWERED. IF UNDER DIFFERENT CIRCUMSTANCES, IT COULD HAVE CAUSED DAMAGE.""",,353,1,
node:3269e23d-0a45-4603-8ffc-da8124718fd0,"""RELATIONSHIP_DESCRIPTION""",,53,2,"{'<SOURCE_ENTITY: ""SCAFFOLAD WORKING CASSAH ANDIENIZENT BODYPART LOCATION, REGAN NM - COSTARGETED SLOPELIFE DETAILS""': 1}"
node:64433fef-dac0-4039-a68a-37e14fc6e0c3,"""FEBRUARY 14, 2018""",DATE,1514,1,{'DATE': 1}
node:a73062a5-8d88-42ea-a019-9000cc3fc4a4,"""INCIDENT REPORTING DATE - N/A <-> ""DATE_REPORTED""",,1673,1,
node:a2c1bf31-b3de-4dfe-97ad-77536b51ba81,"""2/19/2018.""",,326,1,
node:deeab69e-b9ff-450a-90fd-9ab47ef1f4eb,"""INCIDENT CATEGORIZATION - MECHANICAL - STORED ENERGY WORK PROCESS INVOLVED IN R&D SUBSEA.""",,1438,1,
node:b469f159-e3ca-4d0a-a88a-176a585936ee,"THE LIKELIHOOD VALUE FOR THE CASE WAS 1.0, INDICATING A POSSIBLE OCCURRENCE OF NEAR MISS (3) TO OCCUR.",,442,1,
node:163c5c48-e0b6-465f-a05d-c79093a6731d,"""PD-DAMAGED POWER TRACK""","""INCIDENT_TYPE""",959,1,"{'""INCIDENT_TYPE""': 1}"
node:09d8c27f-5bfb-439e-99c0-82f49ca788f7,NOT APPLICABLE,,717,1,
