incident_id,source,description,target,text_unit_id,relationship_id,document_id
21344,ACCIDENT 21344 - TELEHANDLER BATTERY SHORTING OUT,INVOLVED,"NORTH AMERICA, TECHNIPFMC",6c0086db3b1a287ed5baec7ef26eb2fe2fc5bd3f847e8965e2917ac99fb250462e564a21979ab5e5fb32f89aced237ce19b039d3c47a2200ca6ceb65b1294351,466710fa-af65-40ce-aa50-fc3dca36b8f8,64929b01a360216494a4ec1e361a70c31e7542fd0ffeb1c977218cd2cb8d5ea3654a77d0575796d61b7956a8093d84edfc42ad563672cc65d25c07d603e7f51f
21344,ACCIDENT 21344 - TELEHANDLER BATTERY SHORTING OUT,OCCURRED_AT,ZOBSOLETE - BRIGHTON SERVICE BASE,6c0086db3b1a287ed5baec7ef26eb2fe2fc5bd3f847e8965e2917ac99fb250462e564a21979ab5e5fb32f89aced237ce19b039d3c47a2200ca6ceb65b1294351,92b89d27-3ae7-48d6-a7a3-0cd3aca36ae2,64929b01a360216494a4ec1e361a70c31e7542fd0ffeb1c977218cd2cb8d5ea3654a77d0575796d61b7956a8093d84edfc42ad563672cc65d25c07d603e7f51f
21344,ACCIDENT 21344 - TELEHANDLER BATTERY SHORTING OUT,INVOLVED,PLATE,6c0086db3b1a287ed5baec7ef26eb2fe2fc5bd3f847e8965e2917ac99fb250462e564a21979ab5e5fb32f89aced237ce19b039d3c47a2200ca6ceb65b1294351,e0a8cfa9-9759-4bda-97f1-e141c8233afc,64929b01a360216494a4ec1e361a70c31e7542fd0ffeb1c977218cd2cb8d5ea3654a77d0575796d61b7956a8093d84edfc42ad563672cc65d25c07d603e7f51f
21344,ACCIDENT 21344 - TELEHANDLER BATTERY SHORTING OUT,USED_IN,TELEHANDLER,6c0086db3b1a287ed5baec7ef26eb2fe2fc5bd3f847e8965e2917ac99fb250462e564a21979ab5e5fb32f89aced237ce19b039d3c47a2200ca6ceb65b1294351,02c4ff95-f941-47fc-8a94-aa777ff1e61d,64929b01a360216494a4ec1e361a70c31e7542fd0ffeb1c977218cd2cb8d5ea3654a77d0575796d61b7956a8093d84edfc42ad563672cc65d25c07d603e7f51f
21344,ACCIDENT 21344 - TELEHANDLER BATTERY SHORTING OUT,OCCURRED_AT,5/19/2024,6c0086db3b1a287ed5baec7ef26eb2fe2fc5bd3f847e8965e2917ac99fb250462e564a21979ab5e5fb32f89aced237ce19b039d3c47a2200ca6ceb65b1294351,f3c02f77-270e-40f5-9fad-dd6b8043c2fe,64929b01a360216494a4ec1e361a70c31e7542fd0ffeb1c977218cd2cb8d5ea3654a77d0575796d61b7956a8093d84edfc42ad563672cc65d25c07d603e7f51f
21358,NEAR MISS 21358 - PRESSURIZED HOSE NOT ATTACHED,AFFECTED,OCEANIC OIL,1321f965b63732277e6d6b084c233fa0d1f5705295f4c4c1de98cad7f5a7f64007fba83c7eb75f776d5ba356341d502a4eee27344c6edee96652bcde07123ea2,6a581fb9-4945-41ea-ae7a-ced9e695e2fd,8f0cf55637b87bcd69ac7145535e4f3fdb4dd743993fdde843c6f9b289a9d72707f849aa24eea7e0e7db5656970d5c94550ed5febd934eab9a9742a90698bfe4
21358,NEAR MISS 21358 - PRESSURIZED HOSE NOT ATTACHED,OCCURRED_AT,4/12/2024,1321f965b63732277e6d6b084c233fa0d1f5705295f4c4c1de98cad7f5a7f64007fba83c7eb75f776d5ba356341d502a4eee27344c6edee96652bcde07123ea2,c53857e6-3581-4876-a2eb-30c23f767320,8f0cf55637b87bcd69ac7145535e4f3fdb4dd743993fdde843c6f9b289a9d72707f849aa24eea7e0e7db5656970d5c94550ed5febd934eab9a9742a90698bfe4
21358,NEAR MISS 21358 - PRESSURIZED HOSE NOT ATTACHED,USED_IN,B9 PRESS   RLWI,1321f965b63732277e6d6b084c233fa0d1f5705295f4c4c1de98cad7f5a7f64007fba83c7eb75f776d5ba356341d502a4eee27344c6edee96652bcde07123ea2,6b1185fa-7831-445f-bf51-acb5578ee830,8f0cf55637b87bcd69ac7145535e4f3fdb4dd743993fdde843c6f9b289a9d72707f849aa24eea7e0e7db5656970d5c94550ed5febd934eab9a9742a90698bfe4
21358,NEAR MISS 21358 - PRESSURIZED HOSE NOT ATTACHED,OCCURRED_AT,"AGOTNES FACILITY, AGOTNES, NORWAY, EUROPE, TECHNIPFMC",1321f965b63732277e6d6b084c233fa0d1f5705295f4c4c1de98cad7f5a7f64007fba83c7eb75f776d5ba356341d502a4eee27344c6edee96652bcde07123ea2,e852bb24-face-4bb4-a4f9-8647128674ab,8f0cf55637b87bcd69ac7145535e4f3fdb4dd743993fdde843c6f9b289a9d72707f849aa24eea7e0e7db5656970d5c94550ed5febd934eab9a9742a90698bfe4
21360,ACCIDENT 21360 - PINCHING OF RIGHT HAND FINGER - MARICA FPSO,INVOLVED,MARICA FPSO,aaf6f4d39e4b20bcb06288aead8c67f8d98b060323799766ff06b5a528f6be626c381ca665540c848a993f664f220f953c8545095558cbafffcc74d313e97398,8cc83344-8a7f-4258-8ae4-05c0e14b73fa,a2e4fbe8707165e3556c75a7142846b2afba5986ef9621aae403785d3a9ba1c468e6d5025d99903c2cbb4a404aa5c1d7d5003c17174cf8b3da3f8166f5b64fe0
21360,ACCIDENT 21360 - PINCHING OF RIGHT HAND FINGER - MARICA FPSO,OCCURRED_AT,5/10/2024,aaf6f4d39e4b20bcb06288aead8c67f8d98b060323799766ff06b5a528f6be626c381ca665540c848a993f664f220f953c8545095558cbafffcc74d313e97398,99fe7b56-e37f-4c84-9bb0-2776bb6a52d3,a2e4fbe8707165e3556c75a7142846b2afba5986ef9621aae403785d3a9ba1c468e6d5025d99903c2cbb4a404aa5c1d7d5003c17174cf8b3da3f8166f5b64fe0
21360,ACCIDENT 21360 - PINCHING OF RIGHT HAND FINGER - MARICA FPSO,RESULTED_IN,PINCHING OF FINGER - RIGHT HAND,aaf6f4d39e4b20bcb06288aead8c67f8d98b060323799766ff06b5a528f6be626c381ca665540c848a993f664f220f953c8545095558cbafffcc74d313e97398,eab91f32-00e0-498b-926d-1dfba5dfbcfa,a2e4fbe8707165e3556c75a7142846b2afba5986ef9621aae403785d3a9ba1c468e6d5025d99903c2cbb4a404aa5c1d7d5003c17174cf8b3da3f8166f5b64fe0
21360,ACCIDENT 21360 - PINCHING OF RIGHT HAND FINGER - MARICA FPSO,OCCURRED_AT,"CABIUNAS BASE, MACAE, BRAZIL, SOUTH AMERICA, TECHNIPFMC",aaf6f4d39e4b20bcb06288aead8c67f8d98b060323799766ff06b5a528f6be626c381ca665540c848a993f664f220f953c8545095558cbafffcc74d313e97398,c2c6b532-87b4-4272-bd94-174dd1aa6111,a2e4fbe8707165e3556c75a7142846b2afba5986ef9621aae403785d3a9ba1c468e6d5025d99903c2cbb4a404aa5c1d7d5003c17174cf8b3da3f8166f5b64fe0
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,OCCURRED_AT,BROUSSARD SERVICE BASE,8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,461e6cc4-78f6-473b-9081-29a0b24a6dbd,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,OCCURRED_AT,00:00.0,8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,7251356c-08de-4c8f-9c4a-ffac23650a39,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,INVOLVED,HIGH PRESSURE COFLEXIP HOSE,8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,87c56c38-62c1-4a44-b244-a6cd784977ef,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,AFFECTED,LEFT THUMB,8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,883515d9-0d8a-467e-bb05-fc893f79aae5,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,INVOLVED,THIRD PARTY VENDOR,8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,4e631b50-0da6-47bb-a6d4-889976ca4e83,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,CAUSED_BY,CUSTOMER PROPERTY BASKET LID,8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,4a434bc6-63c9-4aef-9621-dc001e3b245d,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21409,ACCIDENT 21409 - THIRD PARTY VENDOR - LEFT THUMB STRUCK BY CUSTOMER PROPERTY BASKET LID FOR HIGH PRESSURE COFLEXIP HOSE,INVOLVED,"TECHNIPFMC USA, INC.",8b18b6ddc6a2b966bd79cb9607af639d57fd62f1527017788dbd9fe8d38714f3a52dfc3c5d189c93aace1b9cd82dc587d3878331c7f17796cecb5dfd553d7eb0,6e011e87-0ae6-4bc5-b4ee-3eba3bdbd0c1,d182894dd1378693ad35f673b5db341f7baa2860aa3d62de068cc2c2ffbe031d569e233efd9e1b701e6f67e61f7a9feea422076376bf4823a7d75e7c85b23b58
21427,NEAR MISS 21427 - FALL FROM SAME LEVEL - NO INJURY,OCCURRED_AT,5/23/2024,67f9146a245079e9339fd636403157b9aa1b36c7231d40a7c4c5f30b2affc5fc64e99d87bdbbf62b6d21c793da781145eea807e1a900358f46c62735b4118391,11d13c30-cafc-48d2-ad48-ed1cb319d5d2,69a1456aa83eea5ad3c5fec7f939d48db4fc4ab77359f0fbaab9d23111e725b56b38293b09448df9f228e1a329d759b026ca95712268b82889b564c50a1576a4
21427,NEAR MISS 21427 - FALL FROM SAME LEVEL - NO INJURY,INVOLVED,PREDIAL (TOP SERVICE),67f9146a245079e9339fd636403157b9aa1b36c7231d40a7c4c5f30b2affc5fc64e99d87bdbbf62b6d21c793da781145eea807e1a900358f46c62735b4118391,ebe0629e-7888-4dec-95c3-b6025fdbf863,69a1456aa83eea5ad3c5fec7f939d48db4fc4ab77359f0fbaab9d23111e725b56b38293b09448df9f228e1a329d759b026ca95712268b82889b564c50a1576a4
21427,NEAR MISS 21427 - FALL FROM SAME LEVEL - NO INJURY,OCCURRED_AT,"CABIUNAS BASE, MACAE, BRAZIL, SOUTH AMERICA, TECHNIPFMC",67f9146a245079e9339fd636403157b9aa1b36c7231d40a7c4c5f30b2affc5fc64e99d87bdbbf62b6d21c793da781145eea807e1a900358f46c62735b4118391,e638f570-68a5-45c6-9ea4-775d1b3d2498,69a1456aa83eea5ad3c5fec7f939d48db4fc4ab77359f0fbaab9d23111e725b56b38293b09448df9f228e1a329d759b026ca95712268b82889b564c50a1576a4
21451,ACCIDENT 21451 - WOODSIDE SENZI NORTH EQUIPMENT DAMAGE,CAUSED_BY,EQUIPMENT DAMAGE,3596f395a1b7646e18fb34d0b50d3a4df1a482416dc9bf73c990cea70b6200c98b141b1628abac081e52531d77986a975af787de38b328d5552a88c21ff11f2d,b8a5f8fc-39fe-4881-9721-fa5d20ebcabe,587a3febc01eb6314983cf7536193d7cb152776d7271f17e22e84d63657c7dcd1d23a692edeabc72f16fe473d1b98da9d179e340a589489955659482a5d6b5dc
21451,ACCIDENT 21451 - WOODSIDE SENZI NORTH EQUIPMENT DAMAGE,OCCURRED_AT,SENZI NORTH,3596f395a1b7646e18fb34d0b50d3a4df1a482416dc9bf73c990cea70b6200c98b141b1628abac081e52531d77986a975af787de38b328d5552a88c21ff11f2d,373b12c6-bed3-40c7-8b65-17b7db162505,587a3febc01eb6314983cf7536193d7cb152776d7271f17e22e84d63657c7dcd1d23a692edeabc72f16fe473d1b98da9d179e340a589489955659482a5d6b5dc
21451,ACCIDENT 21451 - WOODSIDE SENZI NORTH EQUIPMENT DAMAGE,INVOLVED,OLYMPIC CHALLENGER,3596f395a1b7646e18fb34d0b50d3a4df1a482416dc9bf73c990cea70b6200c98b141b1628abac081e52531d77986a975af787de38b328d5552a88c21ff11f2d,6f7f0964-8f61-4f41-a1d5-5a73e94b35d9,587a3febc01eb6314983cf7536193d7cb152776d7271f17e22e84d63657c7dcd1d23a692edeabc72f16fe473d1b98da9d179e340a589489955659482a5d6b5dc
21451,ACCIDENT 21451 - WOODSIDE SENZI NORTH EQUIPMENT DAMAGE,USED_IN,"5/8"" HYDRAULIC HOSE",3596f395a1b7646e18fb34d0b50d3a4df1a482416dc9bf73c990cea70b6200c98b141b1628abac081e52531d77986a975af787de38b328d5552a88c21ff11f2d,7db90a84-72af-49fc-8a1f-6d961a6d8164,587a3febc01eb6314983cf7536193d7cb152776d7271f17e22e84d63657c7dcd1d23a692edeabc72f16fe473d1b98da9d179e340a589489955659482a5d6b5dc
21451,30:00.0,OCCURRED_AT,ACCIDENT 21451 - WOODSITE SENZI NORTH EQUIPMENT DAMAGE,3596f395a1b7646e18fb34d0b50d3a4df1a482416dc9bf73c990cea70b6200c98b141b1628abac081e52531d77986a975af787de38b328d5552a88c21ff11f2d,729ca83f-782e-4e40-99d5-a603e63a6ec8,587a3febc01eb6314983cf7536193d7cb152776d7271f17e22e84d63657c7dcd1d23a692edeabc72f16fe473d1b98da9d179e340a589489955659482a5d6b5dc
21451,ACCIDENT 21451 - WOODSIDE SENZI NORTH EQUIPMENT DAMAGE,INVOLVED,WOODSIDE,3596f395a1b7646e18fb34d0b50d3a4df1a482416dc9bf73c990cea70b6200c98b141b1628abac081e52531d77986a975af787de38b328d5552a88c21ff11f2d,7af7c088-0eec-481a-a3a5-47f9b2856d1a,587a3febc01eb6314983cf7536193d7cb152776d7271f17e22e84d63657c7dcd1d23a692edeabc72f16fe473d1b98da9d179e340a589489955659482a5d6b5dc
21460,NEAR MISS 21460 - LIFT OF MC2 TOP400 MACHINE USING 10T DEMAG CRANE WITH RESTRAINING BOLT STILL FITTED,CAUSED_BY,MC2 TOP400 MACHINE,c0c33369decbffc86aa42f71ae592f42bdef152eac64c304554fa29f48305da6aa82f7dfe52e5a3be1721a602c5d47690c2947b29e78decee98162d98bb9a57a,a9a9f6c6-2a56-4a44-ae23-576cff23f96a,9df6fe022efbd7ba71c40463c8450c6979f91c3df2a15bb7478d3f820e4fca46a50ea8e61d8ec58ed718b14e4660a0b57422a930768c2507f5853fcf2d1db373
21460,NEAR MISS 21460 - LIFT OF MC2 TOP400 MACHINE USING 10T DEMAG CRANE WITH RESTRAINING BOLT STILL FITTED,USED_IN,10T DEMAG CRANE,c0c33369decbffc86aa42f71ae592f42bdef152eac64c304554fa29f48305da6aa82f7dfe52e5a3be1721a602c5d47690c2947b29e78decee98162d98bb9a57a,2204e7b6-eb8c-4134-9162-63fd9a771f1c,9df6fe022efbd7ba71c40463c8450c6979f91c3df2a15bb7478d3f820e4fca46a50ea8e61d8ec58ed718b14e4660a0b57422a930768c2507f5853fcf2d1db373
21460,NEAR MISS 21460 - LIFT OF MC2 TOP400 MACHINE USING 10T DEMAG CRANE WITH RESTRAINING BOLT STILL FITTED,RESULTED_IN,6 BOLTS WERE SHEARED & OIL LEAKED,c0c33369decbffc86aa42f71ae592f42bdef152eac64c304554fa29f48305da6aa82f7dfe52e5a3be1721a602c5d47690c2947b29e78decee98162d98bb9a57a,078de89f-d685-497c-911e-2e8eabc5a565,9df6fe022efbd7ba71c40463c8450c6979f91c3df2a15bb7478d3f820e4fca46a50ea8e61d8ec58ed718b14e4660a0b57422a930768c2507f5853fcf2d1db373
21460,NEAR MISS 21460 - LIFT OF MC2 TOP400 MACHINE USING 10T DEMAG CRANE WITH RESTRAINING BOLT STILL FITTED,RESULTED_IN,DAMAGE TO GEARBOX,c0c33369decbffc86aa42f71ae592f42bdef152eac64c304554fa29f48305da6aa82f7dfe52e5a3be1721a602c5d47690c2947b29e78decee98162d98bb9a57a,628cc6f9-eaa7-4ce4-8926-51e36ae78cfd,9df6fe022efbd7ba71c40463c8450c6979f91c3df2a15bb7478d3f820e4fca46a50ea8e61d8ec58ed718b14e4660a0b57422a930768c2507f5853fcf2d1db373
21460,NEAR MISS 21460 - LIFT OF MC2 TOP400 MACHINE USING 10T DEMAG CRANE WITH RESTRAINING BOLT STILL FITTED,INVOLVED,NO INJURY AND MINOR PROPERTY DAMAGE (RECTIFIED SAME DAY BY MAINTENANCE),c0c33369decbffc86aa42f71ae592f42bdef152eac64c304554fa29f48305da6aa82f7dfe52e5a3be1721a602c5d47690c2947b29e78decee98162d98bb9a57a,d4434753-3e1e-426b-87be-a8a3f28af7dd,9df6fe022efbd7ba71c40463c8450c6979f91c3df2a15bb7478d3f820e4fca46a50ea8e61d8ec58ed718b14e4660a0b57422a930768c2507f5853fcf2d1db373
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",INVOLVED,OXY WARRIOR,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,b06dc8a3-4466-4bfc-a9e4-954af44ed8be,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",SOURCE_SYSTEM,INTELEX,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,42935ff9-b2e3-4775-b311-bdc35a0f1f37,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",INVOLVED,OLYMPIC CHALLENGER,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,50ee7315-625f-4032-9499-6f1b04ad403e,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",LIKELIHOOD_DESC,EXPOSURE TO ACTIVITY BY LOCATION (WORKPLACE),3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,2276c503-806a-4b13-baaf-6016af6bb80f,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",CRITICALITY,4.0,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,bfcfcc84-3d4e-477a-841d-ad33a74ca8b1,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79","MITIGATED_RISK_COLOR
RISK_COLOR",GREEN,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,9cac0f81-4b5b-429e-8a79-8d49cb391488,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",INVOLVED,ROV HD79,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,85bf1105-55a5-49eb-b5b2-5986c6d712f7,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",REPORTED_DATE,5/13/2024,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,8187f94b-d6fb-4c72-b151-b4591f0b73a5,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",CLIENT,OLYMPIC SHIPPING AS,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,5cb61fb3-bbdc-491f-8262-76b1ed2fc942,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",INJURY_TYPE,NEGLIGIBLE,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,0a16f4ac-d848-4003-b3a2-799c2918afc6,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",INCIDENT_LABEL,ENVIRONMENTAL RELEASE – OXY WARRIOR – OLYMPIC CHALLENGER – ROV HD79 - 11 MAY 2024 0523HRS - ROV SUBSEA HYDRAULIC FLUID RELEASE,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,6daf34aa-99b8-4cc0-abdf-372328ac3876,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",LIKELIHOOD_RANGE,POSSIBLE - ACTIVITY OCCURS QUARTERLY / OCCASIONAL,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,4b0570ec-34ff-4d68-a43a-d02f099de6bb,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",OCCURRED_AT,11 MAY 2024 0523HRS,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,9dc706cd-00cb-46f7-a21e-f39f9262381d,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",OCCURRED_AT,"ENERGY TOWER III, HOUSTON, USA, NORTH AMERICA, TECHNIPFMC",3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,ab5dad96-2b97-465f-b1cb-5b85860fd531,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
21464,"ACCIDENT 21464 - ENVIRONMENTAL RELEASE OF OXY WARRIOR, OLYMPIC CHALLENGER, AND ROV HD79",MITIGATED_RISK,2.0,3af9c0bdbe55bb659a4c7d0e238bc4a434e8bbb9bf8087f40b5da99546b160c343e0cea410cee7b46332a8834abf99971201a9266a9d579a2b72bfcfc28415b3,5978b5ef-ba51-4ec4-997f-523760e6290d,ecd01d6da8456edf89dfbf1c68c2149a7eceddf825279d0f61a7edcf7e3bb2510c96bbfdd19ecba92078a53678450b8870e4d3ecf8b789dc2e1604ded3514d1a
